"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
"2017","France","ZW","Total","Total","First time applicant","Person","15",""
"2017","France","ZW","Males","Total","First time applicant","Person","10",""
"2017","France","ZW","Females","Total","First time applicant","Person","5",""
"2017","France","DZ","Total","Total","First time applicant","Person","2,995",""
"2017","France","DZ","Males","Total","First time applicant","Person","2,240",""
"2017","France","DZ","Females","Total","First time applicant","Person","760",""
"2017","France","EG","Total","Total","First time applicant","Person","400",""
"2017","France","EG","Males","Total","First time applicant","Person","320",""
"2017","France","EG","Females","Total","First time applicant","Person","80",""
"2017","France","LY","Total","Total","First time applicant","Person","390",""
"2017","France","LY","Males","Total","First time applicant","Person","250",""
"2017","France","LY","Females","Total","First time applicant","Person","135",""
"2017","France","MA","Total","Total","First time applicant","Person","475",""
"2017","France","MA","Males","Total","First time applicant","Person","335",""
"2017","France","MA","Females","Total","First time applicant","Person","140",""
"2017","France","SS","Total","Total","First time applicant","Person","30",""
"2017","France","SS","Males","Total","First time applicant","Person","30",""
"2017","France","SS","Females","Total","First time applicant","Person","5",""
"2017","France","SD","Total","Total","First time applicant","Person","4,680",""
"2017","France","SD","Males","Total","First time applicant","Person","4,365",""
"2017","France","SD","Females","Total","First time applicant","Person","315",""
"2017","France","TN","Total","Total","First time applicant","Person","280",""
"2017","France","TN","Males","Total","First time applicant","Person","225",""
"2017","France","TN","Females","Total","First time applicant","Person","50",""
"2017","France","EH","Total","Total","First time applicant","Person","805",""
"2017","France","EH","Males","Total","First time applicant","Person","570",""
"2017","France","EH","Females","Total","First time applicant","Person","235",""
"2017","France","BW","Total","Total","First time applicant","Person","0",""
"2017","France","BW","Males","Total","First time applicant","Person","0",""
"2017","France","BW","Females","Total","First time applicant","Person","0",""
"2017","France","LS","Total","Total","First time applicant","Person","0",""
"2017","France","LS","Males","Total","First time applicant","Person","0",""
"2017","France","LS","Females","Total","First time applicant","Person","0",""
"2017","France","NA","Total","Total","First time applicant","Person","0",""
"2017","France","NA","Males","Total","First time applicant","Person","0",""
"2017","France","NA","Females","Total","First time applicant","Person","0",""
"2017","France","ZA","Total","Total","First time applicant","Person","15",""
"2017","France","ZA","Males","Total","First time applicant","Person","5",""
"2017","France","ZA","Females","Total","First time applicant","Person","10",""
"2017","France","SZ","Total","Total","First time applicant","Person","0",""
"2017","France","SZ","Males","Total","First time applicant","Person","0",""
"2017","France","SZ","Females","Total","First time applicant","Person","0",""
"2017","France","BJ","Total","Total","First time applicant","Person","75",""
"2017","France","BJ","Males","Total","First time applicant","Person","50",""
"2017","France","BJ","Females","Total","First time applicant","Person","25",""
"2017","France","BF","Total","Total","First time applicant","Person","155",""
"2017","France","BF","Males","Total","First time applicant","Person","75",""
"2017","France","BF","Females","Total","First time applicant","Person","75",""
"2017","France","CV","Total","Total","First time applicant","Person","5",""
"2017","France","CV","Males","Total","First time applicant","Person","5",""
"2017","France","CV","Females","Total","First time applicant","Person","0",""
"2017","France","CI","Total","Total","First time applicant","Person","3,620",""
"2017","France","CI","Males","Total","First time applicant","Person","2,005",""
"2017","France","CI","Females","Total","First time applicant","Person","1,615",""
"2017","France","GM","Total","Total","First time applicant","Person","165",""
"2017","France","GM","Males","Total","First time applicant","Person","115",""
"2017","France","GM","Females","Total","First time applicant","Person","45",""
"2017","France","GH","Total","Total","First time applicant","Person","40",""
"2017","France","GH","Males","Total","First time applicant","Person","30",""
"2017","France","GH","Females","Total","First time applicant","Person","10",""
"2017","France","GN","Total","Total","First time applicant","Person","4,130",""
"2017","France","GN","Males","Total","First time applicant","Person","2,690",""
"2017","France","GN","Females","Total","First time applicant","Person","1,440",""
"2017","France","GW","Total","Total","First time applicant","Person","95",""
"2017","France","GW","Males","Total","First time applicant","Person","65",""
"2017","France","GW","Females","Total","First time applicant","Person","30",""
"2017","France","LR","Total","Total","First time applicant","Person","45",""
"2017","France","LR","Males","Total","First time applicant","Person","25",""
"2017","France","LR","Females","Total","First time applicant","Person","20",""
"2017","France","ML","Total","Total","First time applicant","Person","1,720",""
"2017","France","ML","Males","Total","First time applicant","Person","1,170",""
"2017","France","ML","Females","Total","First time applicant","Person","550",""
"2017","France","MR","Total","Total","First time applicant","Person","735",""
"2017","France","MR","Males","Total","First time applicant","Person","555",""
"2017","France","MR","Females","Total","First time applicant","Person","180",""
"2017","France","NE","Total","Total","First time applicant","Person","50",""
"2017","France","NE","Males","Total","First time applicant","Person","35",""
"2017","France","NE","Females","Total","First time applicant","Person","15",""
"2017","France","NG","Total","Total","First time applicant","Person","2,030",""
"2017","France","NG","Males","Total","First time applicant","Person","805",""
"2017","France","NG","Females","Total","First time applicant","Person","1,230",""
"2017","France","SN","Total","Total","First time applicant","Person","1,065",""
"2017","France","SN","Males","Total","First time applicant","Person","745",""
"2017","France","SN","Females","Total","First time applicant","Person","320",""
"2017","France","SL","Total","Total","First time applicant","Person","125",""
"2017","France","SL","Males","Total","First time applicant","Person","85",""
"2017","France","SL","Females","Total","First time applicant","Person","40",""
"2017","France","TG","Total","Total","First time applicant","Person","170",""
"2017","France","TG","Males","Total","First time applicant","Person","115",""
"2017","France","TG","Females","Total","First time applicant","Person","55",""
"2017","France","CA","Total","Total","First time applicant","Person","0",""
"2017","France","CA","Males","Total","First time applicant","Person","0",""
"2017","France","CA","Females","Total","First time applicant","Person","0",""
"2017","France","US","Total","Total","First time applicant","Person","5",""
"2017","France","US","Males","Total","First time applicant","Person","0",""
"2017","France","US","Females","Total","First time applicant","Person","5",""
"2017","France","AG","Total","Total","First time applicant","Person","0",""
"2017","France","AG","Males","Total","First time applicant","Person","0",""
"2017","France","AG","Females","Total","First time applicant","Person","0",""
"2017","France","BS","Total","Total","First time applicant","Person","0",""
"2017","France","BS","Males","Total","First time applicant","Person","0",""
"2017","France","BS","Females","Total","First time applicant","Person","0",""
"2017","France","BB","Total","Total","First time applicant","Person","0",""
"2017","France","BB","Males","Total","First time applicant","Person","0",""
"2017","France","BB","Females","Total","First time applicant","Person","0",""
"2017","France","CU","Total","Total","First time applicant","Person","70",""
"2017","France","CU","Males","Total","First time applicant","Person","35",""
"2017","France","CU","Females","Total","First time applicant","Person","30",""
"2017","France","DM","Total","Total","First time applicant","Person","10",""
"2017","France","DM","Males","Total","First time applicant","Person","10",""
"2017","France","DM","Females","Total","First time applicant","Person","0",""
"2017","France","DO","Total","Total","First time applicant","Person","385",""
"2017","France","DO","Males","Total","First time applicant","Person","120",""
"2017","France","DO","Females","Total","First time applicant","Person","270",""
"2017","France","GD","Total","Total","First time applicant","Person","0",""
"2017","France","GD","Males","Total","First time applicant","Person","0",""
"2017","France","GD","Females","Total","First time applicant","Person","0",""
"2017","France","HT","Total","Total","First time applicant","Person","5,600",""
"2017","France","HT","Males","Total","First time applicant","Person","2,780",""
"2017","France","HT","Females","Total","First time applicant","Person","2,820",""
"2017","France","JM","Total","Total","First time applicant","Person","5",""
"2017","France","JM","Males","Total","First time applicant","Person","5",""
"2017","France","JM","Females","Total","First time applicant","Person","0",""
"2017","France","KN","Total","Total","First time applicant","Person","0",""
"2017","France","KN","Males","Total","First time applicant","Person","0",""
"2017","France","KN","Females","Total","First time applicant","Person","0",""
"2017","France","LC","Total","Total","First time applicant","Person","0",""
"2017","France","LC","Males","Total","First time applicant","Person","0",""
"2017","France","LC","Females","Total","First time applicant","Person","0",""
"2017","France","VC","Total","Total","First time applicant","Person","0",""
"2017","France","VC","Males","Total","First time applicant","Person","0",""
"2017","France","VC","Females","Total","First time applicant","Person","0",""
"2017","France","TT","Total","Total","First time applicant","Person","5",""
"2017","France","TT","Males","Total","First time applicant","Person","0",""
"2017","France","TT","Females","Total","First time applicant","Person","0",""
"2017","France","BZ","Total","Total","First time applicant","Person","0",""
"2017","France","BZ","Males","Total","First time applicant","Person","0",""
"2017","France","BZ","Females","Total","First time applicant","Person","0",""
"2017","France","CR","Total","Total","First time applicant","Person","5",""
"2017","France","CR","Males","Total","First time applicant","Person","0",""
"2017","France","CR","Females","Total","First time applicant","Person","0",""
"2017","France","SV","Total","Total","First time applicant","Person","20",""
"2017","France","SV","Males","Total","First time applicant","Person","10",""
"2017","France","SV","Females","Total","First time applicant","Person","10",""
"2017","France","GT","Total","Total","First time applicant","Person","0",""
"2017","France","GT","Males","Total","First time applicant","Person","0",""
"2017","France","GT","Females","Total","First time applicant","Person","0",""
"2017","France","HN","Total","Total","First time applicant","Person","15",""
"2017","France","HN","Males","Total","First time applicant","Person","5",""
"2017","France","HN","Females","Total","First time applicant","Person","5",""
"2017","France","MX","Total","Total","First time applicant","Person","15",""
"2017","France","MX","Males","Total","First time applicant","Person","5",""
"2017","France","MX","Females","Total","First time applicant","Person","5",""
"2017","France","NI","Total","Total","First time applicant","Person","0",""
"2017","France","NI","Males","Total","First time applicant","Person","0",""
"2017","France","NI","Females","Total","First time applicant","Person","0",""
"2017","France","PA","Total","Total","First time applicant","Person","0",""
"2017","France","PA","Males","Total","First time applicant","Person","0",""
"2017","France","PA","Females","Total","First time applicant","Person","0",""
"2017","France","AR","Total","Total","First time applicant","Person","0",""
"2017","France","AR","Males","Total","First time applicant","Person","0",""
"2017","France","AR","Females","Total","First time applicant","Person","0",""
"2017","France","BO","Total","Total","First time applicant","Person","0",""
"2017","France","BO","Males","Total","First time applicant","Person","0",""
"2017","France","BO","Females","Total","First time applicant","Person","0",""
"2017","France","BR","Total","Total","First time applicant","Person","20",""
"2017","France","BR","Males","Total","First time applicant","Person","10",""
"2017","France","BR","Females","Total","First time applicant","Person","10",""
"2017","France","CL","Total","Total","First time applicant","Person","0",""
"2017","France","CL","Males","Total","First time applicant","Person","0",""
"2017","France","CL","Females","Total","First time applicant","Person","0",""
"2017","France","CO","Total","Total","First time applicant","Person","185",""
"2017","France","CO","Males","Total","First time applicant","Person","100",""
"2017","France","CO","Females","Total","First time applicant","Person","85",""
"2017","France","EC","Total","Total","First time applicant","Person","0",""
"2017","France","EC","Males","Total","First time applicant","Person","0",""
"2017","France","EC","Females","Total","First time applicant","Person","0",""
"2017","France","GY","Total","Total","First time applicant","Person","5",""
"2017","France","GY","Males","Total","First time applicant","Person","0",""
"2017","France","GY","Females","Total","First time applicant","Person","5",""
"2017","France","PY","Total","Total","First time applicant","Person","5",""
"2017","France","PY","Males","Total","First time applicant","Person","0",""
"2017","France","PY","Females","Total","First time applicant","Person","0",""
"2017","France","PE","Total","Total","First time applicant","Person","75",""
"2017","France","PE","Males","Total","First time applicant","Person","40",""
"2017","France","PE","Females","Total","First time applicant","Person","35",""
"2017","France","SR","Total","Total","First time applicant","Person","10",""
"2017","France","SR","Males","Total","First time applicant","Person","5",""
"2017","France","SR","Females","Total","First time applicant","Person","0",""
"2017","France","UY","Total","Total","First time applicant","Person","0",""
"2017","France","UY","Males","Total","First time applicant","Person","0",""
"2017","France","UY","Females","Total","First time applicant","Person","0",""
"2017","France","VE","Total","Total","First time applicant","Person","335",""
"2017","France","VE","Males","Total","First time applicant","Person","165",""
"2017","France","VE","Females","Total","First time applicant","Person","170",""
"2017","France","KZ","Total","Total","First time applicant","Person","180",""
"2017","France","KZ","Males","Total","First time applicant","Person","100",""
"2017","France","KZ","Females","Total","First time applicant","Person","80",""
"2017","France","KG","Total","Total","First time applicant","Person","30",""
"2017","France","KG","Males","Total","First time applicant","Person","15",""
"2017","France","KG","Females","Total","First time applicant","Person","15",""
"2017","France","TJ","Total","Total","First time applicant","Person","15",""
"2017","France","TJ","Males","Total","First time applicant","Person","10",""
"2017","France","TJ","Females","Total","First time applicant","Person","5",""
"2017","France","TM","Total","Total","First time applicant","Person","0",""
"2017","France","TM","Males","Total","First time applicant","Person","0",""
"2017","France","TM","Females","Total","First time applicant","Person","0",""
"2017","France","UZ","Total","Total","First time applicant","Person","15",""
"2017","France","UZ","Males","Total","First time applicant","Person","10",""
"2017","France","UZ","Females","Total","First time applicant","Person","5",""
"2017","France","CN","Total","Total","First time applicant","Person","2,070",""
"2017","France","CN","Males","Total","First time applicant","Person","1,075",""
"2017","France","CN","Females","Total","First time applicant","Person","1,000",""
"2017","France","JP","Total","Total","First time applicant","Person","0",""
"2017","France","JP","Males","Total","First time applicant","Person","0",""
"2017","France","JP","Females","Total","First time applicant","Person","0",""
"2017","France","MN","Total","Total","First time applicant","Person","180",""
"2017","France","MN","Males","Total","First time applicant","Person","80",""
"2017","France","MN","Females","Total","First time applicant","Person","95",""
"2017","France","KP","Total","Total","First time applicant","Person","5",""
"2017","France","KP","Males","Total","First time applicant","Person","5",""
"2017","France","KP","Females","Total","First time applicant","Person","0",""
"2017","France","KR","Total","Total","First time applicant","Person","5",""
"2017","France","KR","Males","Total","First time applicant","Person","5",""
"2017","France","KR","Females","Total","First time applicant","Person","0",""
"2017","France","TW","Total","Total","First time applicant","Person","0",""
"2017","France","TW","Males","Total","First time applicant","Person","0",""
"2017","France","TW","Females","Total","First time applicant","Person","0",""
"2017","France","AF","Total","Total","First time applicant","Person","6,600",""
"2017","France","AF","Males","Total","First time applicant","Person","5,975",""
"2017","France","AF","Females","Total","First time applicant","Person","625",""
"2017","France","BD","Total","Total","First time applicant","Person","2,620",""
"2017","France","BD","Males","Total","First time applicant","Person","2,265",""
"2017","France","BD","Females","Total","First time applicant","Person","355",""
"2017","France","BT","Total","Total","First time applicant","Person","5",""
"2017","France","BT","Males","Total","First time applicant","Person","5",""
"2017","France","BT","Females","Total","First time applicant","Person","5",""
"2017","France","IN","Total","Total","First time applicant","Person","150",""
"2017","France","IN","Males","Total","First time applicant","Person","115",""
"2017","France","IN","Females","Total","First time applicant","Person","40",""
"2017","France","IR","Total","Total","First time applicant","Person","395",""
"2017","France","IR","Males","Total","First time applicant","Person","240",""
"2017","France","IR","Females","Total","First time applicant","Person","155",""
"2017","France","MV","Total","Total","First time applicant","Person","0",""
"2017","France","MV","Males","Total","First time applicant","Person","0",""
"2017","France","MV","Females","Total","First time applicant","Person","0",""
"2017","France","NP","Total","Total","First time applicant","Person","65",""
"2017","France","NP","Males","Total","First time applicant","Person","50",""
"2017","France","NP","Females","Total","First time applicant","Person","15",""
"2017","France","PK","Total","Total","First time applicant","Person","1,500",""
"2017","France","PK","Males","Total","First time applicant","Person","1,355",""
"2017","France","PK","Females","Total","First time applicant","Person","145",""
"2017","France","LK","Total","Total","First time applicant","Person","1,305",""
"2017","France","LK","Males","Total","First time applicant","Person","905",""
"2017","France","LK","Females","Total","First time applicant","Person","400",""
"2017","France","BN","Total","Total","First time applicant","Person","0",""
"2017","France","BN","Males","Total","First time applicant","Person","0",""
"2017","France","BN","Females","Total","First time applicant","Person","0",""
"2017","France","KH","Total","Total","First time applicant","Person","25",""
"2017","France","KH","Males","Total","First time applicant","Person","15",""
"2017","France","KH","Females","Total","First time applicant","Person","15",""
"2017","France","ID","Total","Total","First time applicant","Person","0",""
"2017","France","ID","Males","Total","First time applicant","Person","0",""
"2017","France","ID","Females","Total","First time applicant","Person","0",""
"2017","France","LA","Total","Total","First time applicant","Person","5",""
"2017","France","LA","Males","Total","First time applicant","Person","0",""
"2017","France","LA","Females","Total","First time applicant","Person","0",""
"2017","France","MY","Total","Total","First time applicant","Person","5",""
"2017","France","MY","Males","Total","First time applicant","Person","5",""
"2017","France","MY","Females","Total","First time applicant","Person","0",""
"2017","France","MM","Total","Total","First time applicant","Person","20",""
"2017","France","MM","Males","Total","First time applicant","Person","20",""
"2017","France","MM","Females","Total","First time applicant","Person","0",""
"2017","France","PH","Total","Total","First time applicant","Person","5",""
"2017","France","PH","Males","Total","First time applicant","Person","0",""
"2017","France","PH","Females","Total","First time applicant","Person","5",""
"2017","France","SG","Total","Total","First time applicant","Person","0",""
"2017","France","SG","Males","Total","First time applicant","Person","0",""
"2017","France","SG","Females","Total","First time applicant","Person","0",""
"2017","France","TH","Total","Total","First time applicant","Person","5",""
"2017","France","TH","Males","Total","First time applicant","Person","0",""
"2017","France","TH","Females","Total","First time applicant","Person","5",""
"2017","France","TL","Total","Total","First time applicant","Person","0",""
"2017","France","TL","Males","Total","First time applicant","Person","0",""
"2017","France","TL","Females","Total","First time applicant","Person","0",""
"2017","France","VN","Total","Total","First time applicant","Person","50",""
"2017","France","VN","Males","Total","First time applicant","Person","35",""
"2017","France","VN","Females","Total","First time applicant","Person","15",""
"2017","France","AM","Total","Total","First time applicant","Person","2,165",""
"2017","France","AM","Males","Total","First time applicant","Person","1,090",""
"2017","France","AM","Females","Total","First time applicant","Person","1,080",""
"2017","France","AZ","Total","Total","First time applicant","Person","375",""
"2017","France","AZ","Males","Total","First time applicant","Person","200",""
"2017","France","AZ","Females","Total","First time applicant","Person","175",""
"2017","France","BH","Total","Total","First time applicant","Person","0",""
"2017","France","BH","Males","Total","First time applicant","Person","0",""
"2017","France","BH","Females","Total","First time applicant","Person","0",""
"2017","France","GE","Total","Total","First time applicant","Person","1,895",""
"2017","France","GE","Males","Total","First time applicant","Person","1,000",""
"2017","France","GE","Females","Total","First time applicant","Person","900",""
"2017","France","IQ","Total","Total","First time applicant","Person","2,345",""
"2017","France","IQ","Males","Total","First time applicant","Person","1,305",""
"2017","France","IQ","Females","Total","First time applicant","Person","1,040",""
"2017","France","IL","Total","Total","First time applicant","Person","0",""
"2017","France","IL","Males","Total","First time applicant","Person","0",""
"2017","France","IL","Females","Total","First time applicant","Person","0",""
"2017","France","JO","Total","Total","First time applicant","Person","10",""
"2017","France","JO","Males","Total","First time applicant","Person","5",""
"2017","France","JO","Females","Total","First time applicant","Person","5",""
"2017","France","KW","Total","Total","First time applicant","Person","55",""
"2017","France","KW","Males","Total","First time applicant","Person","45",""
"2017","France","KW","Females","Total","First time applicant","Person","10",""
"2017","France","LB","Total","Total","First time applicant","Person","85",""
"2017","France","LB","Males","Total","First time applicant","Person","45",""
"2017","France","LB","Females","Total","First time applicant","Person","40",""
"2017","France","PS","Total","Total","First time applicant","Person","245",""
"2017","France","PS","Males","Total","First time applicant","Person","140",""
"2017","France","PS","Females","Total","First time applicant","Person","105",""
"2017","France","OM","Total","Total","First time applicant","Person","0",""
"2017","France","OM","Males","Total","First time applicant","Person","0",""
"2017","France","OM","Females","Total","First time applicant","Person","0",""
"2017","France","QA","Total","Total","First time applicant","Person","0",""
"2017","France","QA","Males","Total","First time applicant","Person","0",""
"2017","France","QA","Females","Total","First time applicant","Person","0",""
"2017","France","SA","Total","Total","First time applicant","Person","10",""
"2017","France","SA","Males","Total","First time applicant","Person","5",""
"2017","France","SA","Females","Total","First time applicant","Person","5",""
"2017","France","SY","Total","Total","First time applicant","Person","4,695",""
"2017","France","SY","Males","Total","First time applicant","Person","2,485",""
"2017","France","SY","Females","Total","First time applicant","Person","2,205",""
"2017","France","AE","Total","Total","First time applicant","Person","0",""
"2017","France","AE","Males","Total","First time applicant","Person","0",""
"2017","France","AE","Females","Total","First time applicant","Person","0",""
"2017","France","YE","Total","Total","First time applicant","Person","150",""
"2017","France","YE","Males","Total","First time applicant","Person","90",""
"2017","France","YE","Females","Total","First time applicant","Person","60",""
"2017","France","AU","Total","Total","First time applicant","Person","0",""
"2017","France","AU","Males","Total","First time applicant","Person","0",""
"2017","France","AU","Females","Total","First time applicant","Person","0",""
"2017","France","NZ","Total","Total","First time applicant","Person","0",""
"2017","France","NZ","Males","Total","First time applicant","Person","0",""
"2017","France","NZ","Females","Total","First time applicant","Person","0",""
"2017","France","FJ","Total","Total","First time applicant","Person","0",""
"2017","France","FJ","Males","Total","First time applicant","Person","0",""
"2017","France","FJ","Females","Total","First time applicant","Person","0",""
"2017","France","PG","Total","Total","First time applicant","Person","0",""
"2017","France","PG","Males","Total","First time applicant","Person","0",""
"2017","France","PG","Females","Total","First time applicant","Person","0",""
"2017","France","SB","Total","Total","First time applicant","Person","0",""
"2017","France","SB","Males","Total","First time applicant","Person","0",""
"2017","France","SB","Females","Total","First time applicant","Person","0",""
"2017","France","VU","Total","Total","First time applicant","Person","0",""
"2017","France","VU","Males","Total","First time applicant","Person","0",""
"2017","France","VU","Females","Total","First time applicant","Person","0",""
"2017","France","KI","Total","Total","First time applicant","Person","0",""
"2017","France","KI","Males","Total","First time applicant","Person","0",""
"2017","France","KI","Females","Total","First time applicant","Person","0",""
"2017","France","MH","Total","Total","First time applicant","Person","0",""
"2017","France","MH","Males","Total","First time applicant","Person","0",""
"2017","France","MH","Females","Total","First time applicant","Person","0",""
"2017","France","FM","Total","Total","First time applicant","Person","0",""
"2017","France","FM","Males","Total","First time applicant","Person","0",""
"2017","France","FM","Females","Total","First time applicant","Person","0",""
"2017","France","NR","Total","Total","First time applicant","Person","0",""
"2017","France","NR","Males","Total","First time applicant","Person","0",""
"2017","France","NR","Females","Total","First time applicant","Person","0",""
"2017","France","PW","Total","Total","First time applicant","Person","0",""
"2017","France","PW","Males","Total","First time applicant","Person","0",""
"2017","France","PW","Females","Total","First time applicant","Person","0",""
"2017","France","CK","Total","Total","First time applicant","Person","0",""
"2017","France","CK","Males","Total","First time applicant","Person","0",""
"2017","France","CK","Females","Total","First time applicant","Person","0",""
"2017","France","WS","Total","Total","First time applicant","Person","0",""
"2017","France","WS","Males","Total","First time applicant","Person","0",""
"2017","France","WS","Females","Total","First time applicant","Person","0",""
"2017","France","TO","Total","Total","First time applicant","Person","0",""
"2017","France","TO","Males","Total","First time applicant","Person","0",""
"2017","France","TO","Females","Total","First time applicant","Person","0",""
"2017","France","TV","Total","Total","First time applicant","Person","0",""
"2017","France","TV","Males","Total","First time applicant","Person","0",""
"2017","France","TV","Females","Total","First time applicant","Person","0",""
"2017","France","TOTAL","Total","Total","First time applicant","Person","91,965",""
"2017","France","TOTAL","Males","Total","First time applicant","Person","57,825",""
"2017","France","TOTAL","Females","Total","First time applicant","Person","34,140",""
"2018","France","AO","Total","Total","First time applicant","Person","1,365",""
"2018","France","AO","Males","Total","First time applicant","Person","635",""
"2018","France","AO","Females","Total","First time applicant","Person","730",""
"2018","France","CM","Total","Total","First time applicant","Person","1,285",""
"2018","France","CM","Males","Total","First time applicant","Person","860",""
"2018","France","CM","Females","Total","First time applicant","Person","430",""
"2018","France","CF","Total","Total","First time applicant","Person","570",""
"2018","France","CF","Males","Total","First time applicant","Person","330",""
"2018","France","CF","Females","Total","First time applicant","Person","240",""
"2018","France","TD","Total","Total","First time applicant","Person","795",""
"2018","France","TD","Males","Total","First time applicant","Person","490",""
"2018","France","TD","Females","Total","First time applicant","Person","305",""
"2018","France","CG","Total","Total","First time applicant","Person","1,130",""
"2018","France","CG","Males","Total","First time applicant","Person","590",""
"2018","France","CG","Females","Total","First time applicant","Person","535",""
"2018","France","CD","Total","Total","First time applicant","Person","4,225",""
"2018","France","CD","Males","Total","First time applicant","Person","2,135",""
"2018","France","CD","Females","Total","First time applicant","Person","2,085",""
"2018","France","GQ","Total","Total","First time applicant","Person","35",""
"2018","France","GQ","Males","Total","First time applicant","Person","15",""
"2018","France","GQ","Females","Total","First time applicant","Person","15",""
"2018","France","GA","Total","Total","First time applicant","Person","340",""
"2018","France","GA","Males","Total","First time applicant","Person","145",""
"2018","France","GA","Females","Total","First time applicant","Person","195",""
"2018","France","ST","Total","Total","First time applicant","Person","0",""
"2018","France","ST","Males","Total","First time applicant","Person","0",""
"2018","France","ST","Females","Total","First time applicant","Person","0",""
"2018","France","BI","Total","Total","First time applicant","Person","350",""
"2018","France","BI","Males","Total","First time applicant","Person","205",""
"2018","France","BI","Females","Total","First time applicant","Person","145",""
"2018","France","KM","Total","Total","First time applicant","Person","345",""
"2018","France","KM","Males","Total","First time applicant","Person","265",""
"2018","France","KM","Females","Total","First time applicant","Person","80",""
"2018","France","DJ","Total","Total","First time applicant","Person","80",""
"2018","France","DJ","Males","Total","First time applicant","Person","40",""
"2018","France","DJ","Females","Total","First time applicant","Person","40",""
"2018","France","ER","Total","Total","First time applicant","Person","2,200",""
"2018","France","ER","Males","Total","First time applicant","Person","1,675",""
"2018","France","ER","Females","Total","First time applicant","Person","525",""
"2018","France","ET","Total","Total","First time applicant","Person","535",""
"2018","France","ET","Males","Total","First time applicant","Person","340",""
"2018","France","ET","Females","Total","First time applicant","Person","190",""
"2018","France","KE","Total","Total","First time applicant","Person","50",""
"2018","France","KE","Males","Total","First time applicant","Person","25",""
"2018","France","KE","Females","Total","First time applicant","Person","25",""
"2018","France","MG","Total","Total","First time applicant","Person","110",""
"2018","France","MG","Males","Total","First time applicant","Person","55",""
"2018","France","MG","Females","Total","First time applicant","Person","55",""
"2018","France","MW","Total","Total","First time applicant","Person","0",""
"2018","France","MW","Males","Total","First time applicant","Person","0",""
"2018","France","MW","Females","Total","First time applicant","Person","0",""
"2018","France","MU","Total","Total","First time applicant","Person","20",""
"2018","France","MU","Males","Total","First time applicant","Person","15",""
"2018","France","MU","Females","Total","First time applicant","Person","5",""
"2018","France","MZ","Total","Total","First time applicant","Person","10",""
"2018","France","MZ","Males","Total","First time applicant","Person","5",""
"2018","France","MZ","Females","Total","First time applicant","Person","5",""
"2018","France","RW","Total","Total","First time applicant","Person","295",""
"2018","France","RW","Males","Total","First time applicant","Person","160",""
"2018","France","RW","Females","Total","First time applicant","Person","135",""
"2018","France","SC","Total","Total","First time applicant","Person","0",""
"2018","France","SC","Males","Total","First time applicant","Person","0",""
"2018","France","SC","Females","Total","First time applicant","Person","0",""
"2018","France","SO","Total","Total","First time applicant","Person","3,785",""
"2018","France","SO","Males","Total","First time applicant","Person","3,030",""
"2018","France","SO","Females","Total","First time applicant","Person","755",""
"2018","France","UG","Total","Total","First time applicant","Person","35",""
"2018","France","UG","Males","Total","First time applicant","Person","25",""
"2018","France","UG","Females","Total","First time applicant","Person","10",""
"2018","France","TZ","Total","Total","First time applicant","Person","10",""
"2018","France","TZ","Males","Total","First time applicant","Person","10",""
"2018","France","TZ","Females","Total","First time applicant","Person","5",""
"2018","France","ZM","Total","Total","First time applicant","Person","0",""
"2018","France","ZM","Males","Total","First time applicant","Person","0",""
"2018","France","ZM","Females","Total","First time applicant","Person","0",""
"2018","France","ZW","Total","Total","First time applicant","Person","15",""
"2018","France","ZW","Males","Total","First time applicant","Person","10",""
"2018","France","ZW","Females","Total","First time applicant","Person","10",""
"2018","France","DZ","Total","Total","First time applicant","Person","3,485",""
"2018","France","DZ","Males","Total","First time applicant","Person","2,560",""
"2018","France","DZ","Females","Total","First time applicant","Person","920",""
"2018","France","EG","Total","Total","First time applicant","Person","575",""
"2018","France","EG","Males","Total","First time applicant","Person","400",""
"2018","France","EG","Females","Total","First time applicant","Person","170",""
"2018","France","LY","Total","Total","First time applicant","Person","710",""
"2018","France","LY","Males","Total","First time applicant","Person","495",""
"2018","France","LY","Females","Total","First time applicant","Person","215",""
"2018","France","MA","Total","Total","First time applicant","Person","745",""
"2018","France","MA","Males","Total","First time applicant","Person","490",""
"2018","France","MA","Females","Total","First time applicant","Person","260",""
"2018","France","SS","Total","Total","First time applicant","Person","50",""
"2018","France","SS","Males","Total","First time applicant","Person","40",""
"2018","France","SS","Females","Total","First time applicant","Person","5",""
"2018","France","SD","Total","Total","First time applicant","Person","2,980",""
"2018","France","SD","Males","Total","First time applicant","Person","2,610",""
"2018","France","SD","Females","Total","First time applicant","Person","370",""
"2018","France","TN","Total","Total","First time applicant","Person","445",""
"2018","France","TN","Males","Total","First time applicant","Person","315",""
"2018","France","TN","Females","Total","First time applicant","Person","130",""
"2018","France","EH","Total","Total","First time applicant","Person","5",""
"2018","France","EH","Males","Total","First time applicant","Person","5",""
"2018","France","EH","Females","Total","First time applicant","Person","0",""
"2018","France","BW","Total","Total","First time applicant","Person","0",""
"2018","France","BW","Males","Total","First time applicant","Person","0",""
"2018","France","BW","Females","Total","First time applicant","Person","0",""
"2018","France","LS","Total","Total","First time applicant","Person","0",""
"2018","France","LS","Males","Total","First time applicant","Person","0",""
